Tanggal,Kategori,Is_Expense,Total Pemasukan,Total Pengeluaran,Keuntungan
4/22/2024,Jasa Pemasangan,0,38174000,0,31552097000
4/23/2024,Pengandaan Barang,0,37791000,0,31589888000
4/24/2024,Pengandaan Barang,0,38902000,0,31628790000
4/25/2024,Jasa Pemasangan,0,38037000,0,31666827000
4/26/2024,Jasa Pemasangan,0,39118000,0,31705945000
4/26/2024,Pengiriman,1,0,11496000,31694449000
4/26/2024,Pengiriman,1,0,11225000,31683224000
4/27/2024,Pembelian Barang,1,0,19289000,31663935000
4/27/2024,Jasa Pemasangan,0,38801000,0,31702736000
4/28/2024,Pengandaan Barang,0,38745000,0,31741481000
4/29/2024,Jasa Pemasangan,0,37959000,0,31779440000
4/29/2024,Pengandaan Barang,0,39688000,0,31819128000
4/30/2024,Jasa Pemasangan,0,39002000,0,31858130000
4/30/2024,Pengandaan Barang,0,40000000,0,31898130000
5/1/2024,Jasa Pemasangan,0,40000000,0,31938130000
5/1/2024,Jasa Pemasangan,0,40000000,0,31978130000
5/2/2024,Pengiriman,1,0,12825000,31965305000
5/3/2024,Pembelian Barang,1,0,19883000,31945422000
5/3/2024,Pengiriman,1,0,17153000,31928269000
5/4/2024,Jasa Pemasangan,0,40000000,0,31968269000
5/4/2024,Pembelian Barang,1,0,8243000,31960026000
5/5/2024,Pengandaan Barang,0,40000000,0,32000026000
5/5/2024,Jasa Pemasangan,0,39021000,0,32039047000
5/6/2024,Jasa Pemasangan,0,38968000,0,32078015000
5/7/2024,Jasa Pemasangan,0,37990000,0,32116005000
5/8/2024,Pengandaan Barang,0,39749000,0,32155754000
5/9/2024,Pengandaan Barang,0,40000000,0,32195754000
5/10/2024,Pengandaan Barang,0,40000000,0,32235754000
5/10/2024,Pengandaan Barang,0,39131000,0,32274885000
5/10/2024,Pengiriman,1,0,9858000,32265027000
5/11/2024,Pembelian Barang,1,0,10783000,32254244000
5/12/2024,Pembelian Barang,1,0,10527000,32243717000
5/12/2024,Pengiriman,1,0,6166000,32237551000
5/13/2024,Jasa Pemasangan,0,39648000,0,32277199000
5/14/2024,Pengandaan Barang,0,39605000,0,32316804000
5/15/2024,Pengandaan Barang,0,39660000,0,32356464000
5/15/2024,Pengandaan Barang,0,38889000,0,32395353000
5/15/2024,Pengandaan Barang,0,40000000,0,32435353000
5/16/2024,Pengiriman,1,0,16238000,32419115000
5/16/2024,Jasa Pemasangan,0,40000000,0,32459115000
5/17/2024,Pengandaan Barang,0,40000000,0,32499115000
5/18/2024,Jasa Pemasangan,0,40000000,0,32539115000
5/19/2024,Pembelian Barang,1,0,14318000,32524797000
5/19/2024,Pembelian Barang,1,0,13952000,32510845000
5/19/2024,Pengiriman,1,0,7759000,32503086000
5/20/2024,Pengandaan Barang,0,39330000,0,32542416000
5/20/2024,Pengiriman,1,0,12587000,32529829000
5/21/2024,Pengandaan Barang,0,40000000,0,32569829000
5/21/2024,Pengiriman,1,0,10462000,32559367000
5/21/2024,Pengandaan Barang,0,40000000,0,32599367000
5/22/2024,Pembelian Barang,1,0,12925000,32586442000
5/22/2024,Pembelian Barang,1,0,8484000,32577958000
5/23/2024,Pembelian Barang,1,0,5173000,32572785000
5/23/2024,Pengiriman,1,0,18685000,32554100000
5/24/2024,Pembelian Barang,1,0,18179000,32535921000
5/25/2024,Jasa Pemasangan,0,40000000,0,32575921000
5/25/2024,Pembelian Barang,1,0,12635000,32563286000
5/25/2024,Pengandaan Barang,0,40000000,0,32603286000
5/26/2024,Pengandaan Barang,0,40000000,0,32643286000
5/27/2024,Pengiriman,1,0,15914000,32627372000
5/28/2024,Pengiriman,1,0,19851000,32607521000
5/28/2024,Pengiriman,1,0,9045000,32598476000
5/29/2024,Pengandaan Barang,0,39621000,0,32638097000
5/29/2024,Pengiriman,1,0,9659000,32628438000
5/30/2024,Pembelian Barang,1,0,17808000,32610630000
5/31/2024,Pengandaan Barang,0,38745000,0,32649375000
5/31/2024,Jasa Pemasangan,0,40000000,0,32689375000
6/1/2024,Jasa Pemasangan,0,40000000,0,32729375000
6/1/2024,Jasa Pemasangan,0,40000000,0,32769375000
6/2/2024,Pengandaan Barang,0,39915000,0,32809290000
6/3/2024,Jasa Pemasangan,0,39953000,0,32849243000
6/3/2024,Pembelian Barang,1,0,17580000,32831663000
6/3/2024,Pengandaan Barang,0,40000000,0,32871663000
6/4/2024,Pengiriman,1,0,17943000,32853720000
6/4/2024,Pengiriman,1,0,11192000,32842528000
6/4/2024,Pengandaan Barang,0,40000000,0,32882528000
6/5/2024,Pengiriman,1,0,10784000,32871744000
6/5/2024,Pembelian Barang,1,0,16030000,32855714000
6/6/2024,Pembelian Barang,1,0,6545000,32849169000
6/7/2024,Pembelian Barang,1,0,19358000,32829811000
6/7/2024,Jasa Pemasangan,0,40000000,0,32869811000
6/8/2024,Pengiriman,1,0,7890000,32861921000
6/9/2024,Pengiriman,1,0,12240000,32849681000
6/10/2024,Jasa Pemasangan,0,39740000,0,32889421000
6/10/2024,Pembelian Barang,1,0,8923000,32880498000
6/10/2024,Pembelian Barang,1,0,5287000,32875211000
6/11/2024,Pembelian Barang,1,0,6637000,32868574000
6/11/2024,Jasa Pemasangan,0,39009000,0,32907583000
6/11/2024,Pengiriman,1,0,19977000,32887606000
6/12/2024,Pembelian Barang,1,0,14050000,32873556000
6/12/2024,Jasa Pemasangan,0,40000000,0,32913556000
6/13/2024,Pembelian Barang,1,0,18709000,32894847000
6/13/2024,Pembelian Barang,1,0,11304000,32883543000
6/14/2024,Jasa Pemasangan,0,40000000,0,32923543000
6/15/2024,Jasa Pemasangan,0,40000000,0,32963543000
6/15/2024,Pembelian Barang,1,0,13654000,32949889000
6/16/2024,Pengandaan Barang,0,39437000,0,32989326000
6/16/2024,Pengandaan Barang,0,40000000,0,33029326000
6/16/2024,Pengandaan Barang,0,40000000,0,33069326000
6/17/2024,Pengiriman,1,0,15207000,33054119000
6/17/2024,Pengandaan Barang,0,40000000,0,33094119000
6/17/2024,Pembelian Barang,1,0,14966000,33079153000
6/18/2024,Pengiriman,1,0,15234000,33063919000
6/18/2024,Pembelian Barang,1,0,19108000,33044811000
6/18/2024,Jasa Pemasangan,0,40000000,0,33084811000
6/19/2024,Pengandaan Barang,0,40000000,0,33124811000
6/19/2024,Pengiriman,1,0,15107000,33109704000
6/19/2024,Pengandaan Barang,0,40000000,0,33149704000
6/20/2024,Pembelian Barang,1,0,17298000,33132406000
6/20/2024,Pengiriman,1,0,19926000,33112480000
6/21/2024,Pengandaan Barang,0,40000000,0,33152480000
6/21/2024,Pembelian Barang,1,0,11907000,33140573000
6/21/2024,Pengiriman,1,0,9061000,33131512000
6/22/2024,Pengiriman,1,0,18444000,33113068000
6/22/2024,Jasa Pemasangan,0,39186000,0,33152254000
6/22/2024,Jasa Pemasangan,0,39978000,0,33192232000
6/23/2024,Pengandaan Barang,0,39167000,0,33231399000
6/24/2024,Pembelian Barang,1,0,10463000,33220936000
6/24/2024,Pembelian Barang,1,0,19706000,33201230000
6/25/2024,Pengiriman,1,0,15168000,33186062000
6/26/2024,Pengandaan Barang,0,38255000,0,33224317000
6/26/2024,Pengandaan Barang,0,38354000,0,33262671000
6/27/2024,Pengandaan Barang,0,38000000,0,33300671000
6/28/2024,Pengiriman,1,0,16182000,33284489000
6/28/2024,Pengandaan Barang,0,38554000,0,33323043000
6/29/2024,Jasa Pemasangan,0,38068000,0,33361111000
6/29/2024,Pembelian Barang,1,0,12221000,33348890000
6/29/2024,Jasa Pemasangan,0,38239000,0,33387129000
6/30/2024,Pengiriman,1,0,14460000,33372669000
6/30/2024,Jasa Pemasangan,0,39287000,0,33411956000
7/1/2024,Pengiriman,1,0,17902000,33394054000
7/2/2024,Jasa Pemasangan,0,40000000,0,33434054000
7/2/2024,Jasa Pemasangan,0,40000000,0,33474054000
7/2/2024,Jasa Pemasangan,0,40000000,0,33514054000
7/3/2024,Jasa Pemasangan,0,40000000,0,33554054000
7/3/2024,Pengiriman,1,0,10284000,33543770000
7/4/2024,Pengandaan Barang,0,40000000,0,33583770000
7/4/2024,Pengiriman,1,0,18689000,33565081000
7/4/2024,Pengiriman,1,0,9822000,33555259000
7/5/2024,Pengiriman,1,0,5469000,33549790000
7/5/2024,Pengiriman,1,0,10508000,33539282000
7/6/2024,Pengiriman,1,0,19707000,33519575000
7/6/2024,Pengandaan Barang,0,40000000,0,33559575000
7/6/2024,Pengandaan Barang,0,40000000,0,33599575000
7/7/2024,Pengandaan Barang,0,40000000,0,33639575000
7/7/2024,Pengiriman,1,0,12978000,33626597000
7/7/2024,Pembelian Barang,1,0,18053000,33608544000
7/8/2024,Pengandaan Barang,0,40000000,0,33648544000
7/8/2024,Pembelian Barang,1,0,15451000,33633093000
7/9/2024,Jasa Pemasangan,0,40000000,0,33673093000
7/10/2024,Pengandaan Barang,0,39490000,0,33712583000
7/11/2024,Jasa Pemasangan,0,40000000,0,33752583000
7/11/2024,Jasa Pemasangan,0,40000000,0,33792583000
7/12/2024,Pembelian Barang,1,0,10810000,33781773000
7/12/2024,Jasa Pemasangan,0,39075000,0,33820848000
7/12/2024,Pengandaan Barang,0,38564000,0,33859412000
7/13/2024,Pengiriman,1,0,14492000,33844920000
7/14/2024,Jasa Pemasangan,0,38598000,0,33883518000
7/14/2024,Pengiriman,1,0,12584000,33870934000
7/14/2024,Pembelian Barang,1,0,11427000,33859507000
7/15/2024,Pembelian Barang,1,0,12280000,33847227000
7/15/2024,Pengandaan Barang,0,39819000,0,33887046000
7/15/2024,Pembelian Barang,1,0,10260000,33876786000
7/16/2024,Jasa Pemasangan,0,38823000,0,33915609000
7/17/2024,Jasa Pemasangan,0,40000000,0,33955609000
7/17/2024,Pengandaan Barang,0,40000000,0,33995609000
7/18/2024,Pengiriman,1,0,12327000,33983282000
7/18/2024,Jasa Pemasangan,0,39275000,0,34022557000
7/19/2024,Pengandaan Barang,0,40000000,0,34062557000
7/19/2024,Pengandaan Barang,0,40000000,0,34102557000
7/19/2024,Jasa Pemasangan,0,39207000,0,34141764000
7/20/2024,Pembelian Barang,1,0,11097000,34130667000
7/21/2024,Pengandaan Barang,0,40000000,0,34170667000
7/21/2024,Jasa Pemasangan,0,39896000,0,34210563000
7/22/2024,Jasa Pemasangan,0,39360000,0,34249923000
7/23/2024,Pembelian Barang,1,0,5481000,34244442000
7/23/2024,Pengandaan Barang,0,39159000,0,34283601000
7/23/2024,Jasa Pemasangan,0,38196000,0,34321797000
7/24/2024,Pembelian Barang,1,0,5572000,34316225000
7/24/2024,Pengiriman,1,0,9417000,34306808000
7/25/2024,Pengiriman,1,0,13106000,34293702000
7/25/2024,Pengandaan Barang,0,38828000,0,34332530000
7/25/2024,Pengandaan Barang,0,40000000,0,34372530000
7/26/2024,Pengandaan Barang,0,39698000,0,34412228000
7/27/2024,Pengiriman,1,0,7218000,34405010000
7/27/2024,Pengandaan Barang,0,40000000,0,34445010000
7/27/2024,Jasa Pemasangan,0,39386000,0,34484396000
7/28/2024,Pembelian Barang,1,0,13648000,34470748000
7/28/2024,Pengiriman,1,0,7568000,34463180000
7/28/2024,Jasa Pemasangan,0,40000000,0,34503180000
7/29/2024,Pengandaan Barang,0,39838000,0,34543018000
7/30/2024,Pengiriman,1,0,19545000,34523473000
7/30/2024,Pengiriman,1,0,17100000,34506373000
7/30/2024,Pengandaan Barang,0,39859000,0,34546232000
7/31/2024,Jasa Pemasangan,0,40000000,0,34586232000
7/31/2024,Pengandaan Barang,0,39227000,0,34625459000
8/1/2024,Jasa Pemasangan,0,38228000,0,34663687000
8/1/2024,Pengiriman,1,0,12800000,34650887000
8/2/2024,Pembelian Barang,1,0,12899000,34637988000
8/2/2024,Jasa Pemasangan,0,39439000,0,34677427000
8/2/2024,Pengandaan Barang,0,40000000,0,34717427000
8/3/2024,Pengiriman,1,0,6406000,34711021000
8/3/2024,Pembelian Barang,1,0,12989000,34698032000
8/3/2024,Jasa Pemasangan,0,40000000,0,34738032000
8/4/2024,Pengiriman,1,0,13591000,34724441000
8/5/2024,Pengandaan Barang,0,40000000,0,34764441000
8/6/2024,Jasa Pemasangan,0,40000000,0,34804441000
8/7/2024,Jasa Pemasangan,0,39846000,0,34844287000
8/7/2024,Pengandaan Barang,0,38955000,0,34883242000
8/7/2024,Pengandaan Barang,0,40000000,0,34923242000
8/8/2024,Pengandaan Barang,0,40000000,0,34963242000
8/8/2024,Jasa Pemasangan,0,40000000,0,35003242000
8/9/2024,Pengiriman,1,0,8307000,34994935000
8/9/2024,Pembelian Barang,1,0,7122000,34987813000
8/10/2024,Pengandaan Barang,0,39472000,0,35027285000
8/10/2024,Pengiriman,1,0,18562000,35008723000
8/10/2024,Jasa Pemasangan,0,40000000,0,35048723000
8/11/2024,Pembelian Barang,1,0,12539000,35036184000
8/11/2024,Pengiriman,1,0,5066000,35031118000
8/12/2024,Jasa Pemasangan,0,40000000,0,35071118000
8/12/2024,Pengiriman,1,0,17606000,35053512000
8/12/2024,Jasa Pemasangan,0,39234000,0,35092746000
8/13/2024,Pengandaan Barang,0,38713000,0,35131459000
8/13/2024,Pengiriman,1,0,12214000,35119245000
8/13/2024,Pengandaan Barang,0,38980000,0,35158225000
8/14/2024,Pengandaan Barang,0,40000000,0,35198225000
8/14/2024,Pembelian Barang,1,0,19386000,35178839000
8/14/2024,Pembelian Barang,1,0,10229000,35168610000
8/15/2024,Pengandaan Barang,0,40000000,0,35208610000
8/15/2024,Jasa Pemasangan,0,40000000,0,35248610000
8/16/2024,Pengiriman,1,0,7609000,35241001000
8/16/2024,Pengiriman,1,0,8516000,35232485000
8/16/2024,Pengiriman,1,0,17766000,35214719000
8/17/2024,Pengandaan Barang,0,40000000,0,35254719000
8/18/2024,Pengandaan Barang,0,39858000,0,35294577000
8/18/2024,Jasa Pemasangan,0,40000000,0,35334577000
8/18/2024,Pengandaan Barang,0,40000000,0,35374577000
8/19/2024,Pengandaan Barang,0,40000000,0,35414577000
8/20/2024,Pengiriman,1,0,8134000,35406443000
8/20/2024,Jasa Pemasangan,0,40000000,0,35446443000
8/21/2024,Pembelian Barang,1,0,16453000,35429990000
8/22/2024,Pengandaan Barang,0,39976000,0,35469966000
8/22/2024,Pengandaan Barang,0,39739000,0,35509705000
8/23/2024,Pengandaan Barang,0,40000000,0,35549705000
8/23/2024,Jasa Pemasangan,0,40000000,0,35589705000
8/23/2024,Pembelian Barang,1,0,9203000,35580502000
8/24/2024,Pengandaan Barang,0,39992000,0,35620494000
8/25/2024,Pembelian Barang,1,0,10958000,35609536000
8/26/2024,Jasa Pemasangan,0,40000000,0,35649536000
8/26/2024,Pengandaan Barang,0,40000000,0,35689536000
8/27/2024,Pengiriman,1,0,19825000,35669711000
8/28/2024,Pengiriman,1,0,9450000,35660261000
8/28/2024,Pengiriman,1,0,12041000,35648220000
8/29/2024,Pengiriman,1,0,11505000,35636715000
8/30/2024,Jasa Pemasangan,0,39241000,0,35675956000
8/30/2024,Pembelian Barang,1,0,13121000,35662835000
8/30/2024,Jasa Pemasangan,0,40000000,0,35702835000
8/31/2024,Pembelian Barang,1,0,9806000,35693029000
8/31/2024,Pengandaan Barang,0,39800000,0,35732829000
9/1/2024,Pengiriman,1,0,6041000,35726788000
9/1/2024,Pengiriman,1,0,13992000,35712796000
9/1/2024,Pembelian Barang,1,0,13414000,35699382000
9/2/2024,Pengiriman,1,0,15161000,35684221000
9/2/2024,Pengiriman,1,0,10408000,35673813000
9/3/2024,Jasa Pemasangan,0,40000000,0,35713813000
9/4/2024,Pembelian Barang,1,0,18770000,35695043000
9/4/2024,Pengandaan Barang,0,40000000,0,35735043000
9/4/2024,Pengiriman,1,0,9064000,35725979000
9/5/2024,Pengandaan Barang,0,39044000,0,35765023000
9/5/2024,Pengandaan Barang,0,40000000,0,35805023000
9/5/2024,Pembelian Barang,1,0,17483000,35787540000
9/6/2024,Jasa Pemasangan,0,40000000,0,35827540000
9/7/2024,Pengiriman,1,0,18424000,35809116000
9/7/2024,Pembelian Barang,1,0,6348000,35802768000
9/7/2024,Jasa Pemasangan,0,39088000,0,35841856000
9/8/2024,Pengiriman,1,0,10755000,35831101000
9/8/2024,Jasa Pemasangan,0,39685000,0,35870786000
9/9/2024,Jasa Pemasangan,0,39053000,0,35909839000
9/9/2024,Pengandaan Barang,0,38631000,0,35948470000
9/10/2024,Jasa Pemasangan,0,40000000,0,35988470000
9/10/2024,Pembelian Barang,1,0,6860000,35981610000
9/10/2024,Jasa Pemasangan,0,40000000,0,36021610000
9/11/2024,Pengiriman,1,0,13635000,36007975000
9/11/2024,Pengiriman,1,0,7504000,36000471000
9/11/2024,Pengiriman,1,0,14264000,35986207000
9/12/2024,Pengiriman,1,0,15015000,35971192000
9/12/2024,Pembelian Barang,1,0,14966000,35956226000
9/12/2024,Pengandaan Barang,0,40000000,0,35996226000
9/13/2024,Pengandaan Barang,0,40000000,0,36036226000
9/14/2024,Pengiriman,1,0,19383000,36016843000
9/15/2024,Pengandaan Barang,0,40000000,0,36056843000
9/15/2024,Pembelian Barang,1,0,10769000,36046074000
9/15/2024,Pengiriman,1,0,14771000,36031303000
9/16/2024,Pengiriman,1,0,8057000,36023246000
9/17/2024,Jasa Pemasangan,0,40000000,0,36063246000
9/18/2024,Pengandaan Barang,0,39660000,0,36102906000
9/18/2024,Pengandaan Barang,0,39224000,0,36142130000
9/19/2024,Pembelian Barang,1,0,18235000,36123895000
9/19/2024,Pembelian Barang,1,0,7629000,36116266000
9/19/2024,Pembelian Barang,1,0,6793000,36109473000
9/20/2024,Pengandaan Barang,0,39446000,0,36148919000
9/20/2024,Pengiriman,1,0,15208000,36133711000
9/20/2024,Pembelian Barang,1,0,18781000,36114930000
9/21/2024,Pengiriman,1,0,18621000,36096309000
9/22/2024,Pembelian Barang,1,0,10745000,36085564000
9/22/2024,Pengandaan Barang,0,38703000,0,36124267000
9/23/2024,Pengiriman,1,0,8605000,36115662000
9/23/2024,Jasa Pemasangan,0,39417000,0,36155079000
9/23/2024,Pembelian Barang,1,0,15800000,36139279000
9/24/2024,Pembelian Barang,1,0,8653000,36130626000
9/25/2024,Jasa Pemasangan,0,38998000,0,36169624000
9/25/2024,Pembelian Barang,1,0,8694000,36160930000
9/26/2024,Jasa Pemasangan,0,38688000,0,36199618000
9/26/2024,Pengandaan Barang,0,38356000,0,36237974000
9/27/2024,Pembelian Barang,1,0,13548000,36224426000
9/27/2024,Pengiriman,1,0,16108000,36208318000
9/28/2024,Pembelian Barang,1,0,16659000,36191659000
9/28/2024,Pengandaan Barang,0,40000000,0,36231659000
9/29/2024,Pembelian Barang,1,0,15486000,36216173000
9/30/2024,Pengiriman,1,0,9607000,36206566000
10/1/2024,Pengiriman,1,0,18856000,36187710000
10/1/2024,Pengiriman,1,0,10739000,36176971000
10/1/2024,Pembelian Barang,1,0,19017000,36157954000
10/2/2024,Pembelian Barang,1,0,6710000,36151244000
10/2/2024,Jasa Pemasangan,0,40000000,0,36191244000
10/2/2024,Pengiriman,1,0,13314000,36177930000
10/3/2024,Pembelian Barang,1,0,7773000,36170157000
10/4/2024,Pembelian Barang,1,0,12166000,36157991000
10/4/2024,Pengandaan Barang,0,40000000,0,36197991000
10/4/2024,Pengandaan Barang,0,39945000,0,36237936000
10/5/2024,Pengiriman,1,0,7221000,36230715000
10/6/2024,Pengandaan Barang,0,40000000,0,36270715000
10/6/2024,Pengandaan Barang,0,39906000,0,36310621000
10/7/2024,Pengiriman,1,0,5498000,36305123000
10/7/2024,Jasa Pemasangan,0,39115000,0,36344238000
10/7/2024,Pengiriman,1,0,6548000,36337690000
10/8/2024,Pengandaan Barang,0,39871000,0,36377561000
10/9/2024,Pengiriman,1,0,5278000,36372283000
10/10/2024,Jasa Pemasangan,0,39924000,0,36412207000
10/10/2024,Pengandaan Barang,0,40000000,0,36452207000
10/11/2024,Pengandaan Barang,0,40000000,0,36492207000
10/11/2024,Pembelian Barang,1,0,8166000,36484041000
10/12/2024,Jasa Pemasangan,0,40000000,0,36524041000
10/12/2024,Pengandaan Barang,0,40000000,0,36564041000
10/12/2024,Jasa Pemasangan,0,39983000,0,36604024000
10/13/2024,Pembelian Barang,1,0,12382000,36591642000
10/13/2024,Pembelian Barang,1,0,7270000,36584372000
10/14/2024,Jasa Pemasangan,0,40000000,0,36624372000
10/15/2024,Pembelian Barang,1,0,10405000,36613967000
10/16/2024,Jasa Pemasangan,0,39186000,0,36653153000
10/16/2024,Pembelian Barang,1,0,16235000,36636918000
10/17/2024,Pengiriman,1,0,14038000,36622880000
10/17/2024,Pengiriman,1,0,14707000,36608173000
10/17/2024,Pembelian Barang,1,0,14725000,36593448000
10/18/2024,Pembelian Barang,1,0,5998000,36587450000
10/18/2024,Pengandaan Barang,0,39881000,0,36627331000
10/19/2024,Pengandaan Barang,0,39068000,0,36666399000
10/20/2024,Jasa Pemasangan,0,40000000,0,36706399000
10/21/2024,Pengiriman,1,0,14833000,36691566000
10/21/2024,Pembelian Barang,1,0,5502000,36686064000
10/21/2024,Pembelian Barang,1,0,6812000,36679252000
10/22/2024,Pengiriman,1,0,10949000,36668303000
10/22/2024,Pembelian Barang,1,0,13695000,36654608000
10/23/2024,Jasa Pemasangan,0,40000000,0,36694608000
10/24/2024,Pengiriman,1,0,15366000,36679242000
10/25/2024,Pengandaan Barang,0,40000000,0,36719242000
10/25/2024,Jasa Pemasangan,0,40000000,0,36759242000
10/25/2024,Jasa Pemasangan,0,40000000,0,36799242000
10/26/2024,Pengiriman,1,0,14028000,36785214000
10/26/2024,Pengandaan Barang,0,39413000,0,36824627000
10/26/2024,Pengandaan Barang,0,39197000,0,36863824000
10/27/2024,Jasa Pemasangan,0,38462000,0,36902286000
10/28/2024,Jasa Pemasangan,0,40000000,0,36942286000
10/28/2024,Pengiriman,1,0,17287000,36924999000
10/29/2024,Pengandaan Barang,0,40000000,0,36964999000
10/29/2024,Pembelian Barang,1,0,11051000,36953948000
10/30/2024,Pengandaan Barang,0,39679000,0,36993627000
10/30/2024,Pengandaan Barang,0,40000000,0,37033627000
10/31/2024,Pembelian Barang,1,0,8686000,37024941000
11/1/2024,Jasa Pemasangan,0,39709000,0,37064650000
11/2/2024,Pembelian Barang,1,0,11631000,37053019000
11/2/2024,Jasa Pemasangan,0,38875000,0,37091894000
11/2/2024,Pembelian Barang,1,0,13692000,37078202000
11/3/2024,Jasa Pemasangan,0,37981000,0,37116183000
11/4/2024,Pengandaan Barang,0,37576000,0,37153759000
11/4/2024,Jasa Pemasangan,0,38235000,0,37191994000
11/4/2024,Pembelian Barang,1,0,16833000,37175161000
11/5/2024,Pembelian Barang,1,0,11432000,37163729000
11/5/2024,Pengandaan Barang,0,39021000,0,37202750000
11/5/2024,Pengiriman,1,0,11496000,37191254000
11/6/2024,Jasa Pemasangan,0,38998000,0,37230252000
11/6/2024,Pengiriman,1,0,10705000,37219547000
11/6/2024,Pengandaan Barang,0,39906000,0,37259453000
11/7/2024,Pengandaan Barang,0,39518000,0,37298971000
11/8/2024,Pengandaan Barang,0,39778000,0,37338749000
11/9/2024,Pengiriman,1,0,14615000,37324134000
11/10/2024,Jasa Pemasangan,0,40000000,0,37364134000
11/11/2024,Pembelian Barang,1,0,14062000,37350072000
11/12/2024,Pengandaan Barang,0,39456000,0,37389528000
11/12/2024,Pengandaan Barang,0,40000000,0,37429528000
11/13/2024,Pengandaan Barang,0,39821000,0,37469349000
11/13/2024,Pengandaan Barang,0,40000000,0,37509349000
11/13/2024,Pembelian Barang,1,0,15812000,37493537000
11/14/2024,Pengiriman,1,0,16589000,37476948000
11/14/2024,Jasa Pemasangan,0,39834000,0,37516782000
11/14/2024,Jasa Pemasangan,0,40000000,0,37556782000
11/15/2024,Pengandaan Barang,0,39942000,0,37596724000
11/16/2024,Pengiriman,1,0,14975000,37581749000
11/17/2024,Pembelian Barang,1,0,12801000,37568948000
11/17/2024,Pembelian Barang,1,0,8434000,37560514000
11/18/2024,Jasa Pemasangan,0,40000000,0,37600514000
11/18/2024,Pengiriman,1,0,15045000,37585469000
11/19/2024,Pengiriman,1,0,17236000,37568233000
11/19/2024,Pengandaan Barang,0,40000000,0,37608233000
11/20/2024,Pembelian Barang,1,0,17537000,37590696000
11/21/2024,Pengandaan Barang,0,39558000,0,37630254000
11/21/2024,Pembelian Barang,1,0,19229000,37611025000
11/21/2024,Jasa Pemasangan,0,39788000,0,37650813000
11/22/2024,Pengiriman,1,0,16993000,37633820000
11/23/2024,Pengandaan Barang,0,40000000,0,37673820000
11/23/2024,Pengandaan Barang,0,39680000,0,37713500000
11/23/2024,Pembelian Barang,1,0,13962000,37699538000
11/24/2024,Jasa Pemasangan,0,40000000,0,37739538000
11/24/2024,Pengandaan Barang,0,39762000,0,37779300000
11/25/2024,Pembelian Barang,1,0,17738000,37761562000
11/26/2024,Pembelian Barang,1,0,15667000,37745895000
11/27/2024,Jasa Pemasangan,0,38805000,0,37784700000
11/27/2024,Pengandaan Barang,0,38533000,0,37823233000
11/27/2024,Pengiriman,1,0,7164000,37816069000
11/28/2024,Pengiriman,1,0,7257000,37808812000
11/28/2024,Pengandaan Barang,0,38719000,0,37847531000
11/28/2024,Pengiriman,1,0,8612000,37838919000
11/29/2024,Pengiriman,1,0,6434000,37832485000
11/29/2024,Jasa Pemasangan,0,39070000,0,37871555000
11/29/2024,Pengandaan Barang,0,40000000,0,37911555000
11/30/2024,Pengiriman,1,0,10382000,37901173000
11/30/2024,Pembelian Barang,1,0,8297000,37892876000
11/30/2024,Jasa Pemasangan,0,39187000,0,37932063000
12/1/2024,Jasa Pemasangan,0,39819000,0,37971882000
12/2/2024,Pembelian Barang,1,0,8984000,37962898000
12/3/2024,Pengiriman,1,0,18420000,37944478000
12/3/2024,Pengandaan Barang,0,40000000,0,37984478000
12/3/2024,Pengiriman,1,0,12504000,37971974000
12/4/2024,Pengandaan Barang,0,39963000,0,38011937000
12/4/2024,Jasa Pemasangan,0,40000000,0,38051937000
12/4/2024,Jasa Pemasangan,0,40000000,0,38091937000
12/5/2024,Pengandaan Barang,0,40000000,0,38131937000
12/5/2024,Pembelian Barang,1,0,17714000,38114223000
12/6/2024,Pembelian Barang,1,0,12151000,38102072000
12/7/2024,Pengandaan Barang,0,40000000,0,38142072000
12/8/2024,Jasa Pemasangan,0,39904000,0,38181976000
12/8/2024,Pembelian Barang,1,0,18806000,38163170000
12/9/2024,Jasa Pemasangan,0,40000000,0,38203170000
12/9/2024,Pengiriman,1,0,7346000,38195824000
12/9/2024,Pembelian Barang,1,0,11283000,38184541000
12/10/2024,Jasa Pemasangan,0,40000000,0,38224541000
12/11/2024,Pengiriman,1,0,16124000,38208417000
12/11/2024,Pengiriman,1,0,12050000,38196367000
12/12/2024,Pembelian Barang,1,0,5421000,38190946000
12/12/2024,Pembelian Barang,1,0,7046000,38183900000
12/12/2024,Pengandaan Barang,0,40000000,0,38223900000
12/13/2024,Pembelian Barang,1,0,16924000,38206976000
12/14/2024,Pembelian Barang,1,0,17648000,38189328000
12/14/2024,Jasa Pemasangan,0,40000000,0,38229328000
12/15/2024,Jasa Pemasangan,0,40000000,0,38269328000
12/15/2024,Pengandaan Barang,0,40000000,0,38309328000
12/15/2024,Jasa Pemasangan,0,39780000,0,38349108000
12/16/2024,Pengandaan Barang,0,40000000,0,38389108000
12/17/2024,Pengandaan Barang,0,39412000,0,38428520000
12/17/2024,Pengandaan Barang,0,39999000,0,38468519000
12/18/2024,Jasa Pemasangan,0,40000000,0,38508519000
12/18/2024,Pembelian Barang,1,0,15815000,38492704000
12/19/2024,Pembelian Barang,1,0,9658000,38483046000
12/20/2024,Pembelian Barang,1,0,7470000,38475576000
12/20/2024,Pengandaan Barang,0,40000000,0,38515576000
12/20/2024,Pengiriman,1,0,10183000,38505393000
